ETF,date,price,index
VTI,23/07/2020,160.510696,98.23412156
VTI,24/07/2020,159.267395,97.47320915
VTI,25/07/2020,,0
VTI,26/07/2020,,0
VTI,27/07/2020,160.637955,98.31200532
VTI,28/07/2020,159.463196,97.59304128
VTI,29/07/2020,161.577759,98.88717459
VTI,30/07/2020,161.21553,98.66548689
VTI,31/07/2020,162.037872,99.16876827
VTI,01/08/2020,,0
VTI,02/08/2020,,0
VTI,03/08/2020,163.447601,100.0315363
VTI,04/08/2020,164.093689,100.4269485
VTI,05/08/2020,165.288025,101.1578938
VTI,06/08/2020,166.090759,101.6491749
VTI,07/08/2020,166.227829,101.7330631
VTI,08/08/2020,,0
VTI,09/08/2020,,0
VTI,10/08/2020,166.687927,102.0146476
VTI,11/08/2020,165.346756,101.1938378
VTI,12/08/2020,167.559204,102.5478777
VTI,13/08/2020,167.431961,102.4700037
VTI,14/08/2020,167.382996,102.4400366
VTI,15/08/2020,,0
VTI,16/08/2020,,0
VTI,17/08/2020,168.097656,102.8774156
VTI,18/08/2020,168.352188,103.0331916
VTI,19/08/2020,167.696274,102.6317658
VTI,20/08/2020,168.17598,102.9253506
VTI,21/08/2020,168.596924,103.1829725
VTI,22/08/2020,,0
VTI,23/08/2020,,0
VTI,24/08/2020,170.212189,104.1715305
VTI,25/08/2020,170.780014,104.519045
VTI,26/08/2020,172.326782,105.4656822
VTI,27/08/2020,172.737946,105.7173186
VTI,28/08/2020,173.942062,106.4542494
VTI,29/08/2020,,0
VTI,30/08/2020,,0
VTI,31/08/2020,173.550461,106.2145857
VTI,01/09/2020,175.087433,107.1552277
VTI,02/09/2020,177.427155,108.5871605
VTI,03/09/2020,171.259705,104.8126206
VTI,04/09/2020,169.801025,103.9198941
VTI,05/09/2020,,0
VTI,06/09/2020,,0
VTI,07/09/2020,,0
VTI,08/09/2020,165.033524,101.0021367
VTI,09/09/2020,168.264084,102.9792711
VTI,10/09/2020,165.503387,101.2896975
VTI,11/09/2020,165.562134,101.3256512
VTI,12/09/2020,,0
VTI,13/09/2020,,0
VTI,14/09/2020,168.146591,102.9073643
VTI,15/09/2020,169.105972,103.4945148
VTI,16/09/2020,168.547974,103.1530146
VTI,17/09/2020,167.157822,102.3022279
VTI,18/09/2020,165.532776,101.3076838
VTI,19/09/2020,,0
VTI,20/09/2020,,0
VTI,21/09/2020,163.535675,100.0854384
VTI,22/09/2020,165.160782,101.0800198
VTI,23/09/2020,161.176392,98.64153405
VTI,24/09/2020,161.519028,98.85123065
VTI,25/09/2020,164.118027,100.4418435
VTI,26/09/2020,,0
VTI,27/09/2020,,0
VTI,28/09/2020,167.096451,102.2646683
VTI,29/09/2020,166.162598,101.6931411
VTI,30/09/2020,167.410995,102.4571723
VTI,01/10/2020,168.806824,103.3114333
VTI,02/10/2020,167.489624,102.505294
VTI,03/10/2020,,0
VTI,04/10/2020,,0
VTI,05/10/2020,170.50737,104.3521842
VTI,06/10/2020,168.403809,103.0647842
VTI,07/10/2020,171.342926,104.8635527
VTI,08/10/2020,172.846863,105.7839769
VTI,09/10/2020,174.301682,106.6743404
VTI,10/10/2020,,0
VTI,11/10/2020,,0
VTI,12/10/2020,176.886917,108.2565296
VTI,13/10/2020,175.953064,107.6850024
VTI,14/10/2020,174.783325,106.9691106
VTI,15/10/2020,174.8423,107.0052039
VTI,16/10/2020,174.52774,106.8126901
VTI,17/10/2020,,0
VTI,18/10/2020,,0
VTI,19/10/2020,172.031006,105.2846644
VTI,20/10/2020,172.6306,105.6516218
VTI,21/10/2020,172.040833,105.2906786
VTI,22/10/2020,173.259705,106.0366402
VTI,23/10/2020,173.829819,106.3855556
VTI,24/10/2020,,0
VTI,25/10/2020,,0
VTI,26/10/2020,170.674484,104.4544596
VTI,27/10/2020,169.986374,104.0333295
VTI,28/10/2020,164.353912,100.5862075
VTI,29/10/2020,165.907013,101.5367205
VTI,30/10/2020,164.147491,100.4598758
VTI,31/10/2020,,0
VTI,01/11/2020,,0
VTI,02/11/2020,165.857895,101.5066598
VTI,03/11/2020,169.042755,103.4558254
VTI,04/11/2020,172.728928,105.7117995
VTI,05/11/2020,176.297119,107.8955674
VTI,06/11/2020,176.208649,107.8414229
VTI,07/11/2020,,0
VTI,08/11/2020,,0
VTI,09/11/2020,178.302383,109.1228087
VTI,10/11/2020,178.007492,108.9423325
VTI,11/11/2020,179.452469,109.8266726
VTI,12/11/2020,177.683105,108.7438044
VTI,13/11/2020,180.199539,110.2838868
VTI,14/11/2020,,0
VTI,15/11/2020,,0
VTI,16/11/2020,182.401413,111.6314553
VTI,17/11/2020,181.988556,111.3787827
VTI,18/11/2020,180.06192,110.1996626
VTI,19/11/2020,181.064575,110.8132973
VTI,20/11/2020,180.111069,110.2297422
VTI,21/11/2020,,0
VTI,22/11/2020,,0
VTI,23/11/2020,181.585526,111.1321244
VTI,24/11/2020,184.396851,112.8526829
VTI,25/11/2020,184.328064,112.8105846
VTI,26/11/2020,,0
VTI,27/11/2020,184.976791,113.2076119
VTI,28/11/2020,,0
VTI,29/11/2020,,0
VTI,30/11/2020,183.521988,112.3172582
VTI,01/12/2020,185.851654,113.7430366
VTI,02/12/2020,186.008926,113.8392886
VTI,03/12/2020,186.382477,114.0679055
VTI,04/12/2020,188.250122,115.2109226
VTI,05/12/2020,,0
VTI,06/12/2020,,0
VTI,07/12/2020,188.043701,115.0845909
VTI,08/12/2020,188.859573,115.5839126
VTI,09/12/2020,187.001755,114.4469097
VTI,10/12/2020,187.276993,114.6153581
VTI,11/12/2020,186.942764,114.4108066
VTI,12/12/2020,,0
VTI,13/12/2020,,0
VTI,14/12/2020,186.411957,114.0859475
VTI,15/12/2020,188.967697,115.6500855
VTI,16/12/2020,189.233109,115.8125203
VTI,17/12/2020,190.717407,116.7209252
VTI,18/12/2020,190.176788,116.3900611
VTI,19/12/2020,,0
VTI,20/12/2020,,0
VTI,21/12/2020,189.626297,116.0531552
VTI,22/12/2020,189.665619,116.0772206
VTI,23/12/2020,189.990005,116.275748
VTI,24/12/2020,190.307816,116.4702515
VTI,25/12/2020,,0
VTI,26/12/2020,,0
VTI,27/12/2020,,0
VTI,28/12/2020,191.511902,117.207164
VTI,29/12/2020,190.712448,116.7178903
VTI,30/12/2020,191.225693,117.0320012
VTI,31/12/2020,192.104111,117.5696017
VTI,01/01/2021,,0
VTI,02/01/2021,,0
VTI,03/01/2021,,0
VTI,04/01/2021,189.370193,115.896417
VTI,05/01/2021,190.899979,116.8326611
VTI,06/01/2021,192.617325,117.8836937
VTI,07/01/2021,195.706543,119.7743254
VTI,08/01/2021,196.654037,120.354201
VTI,09/01/2021,,0
VTI,10/01/2021,,0
VTI,11/01/2021,195.479538,119.6353961
VTI,12/01/2021,196.17041,120.0582166
VTI,13/01/2021,196.387558,120.1911133
VTI,14/01/2021,196.200027,120.0763425
VTI,15/01/2021,194.492554,119.0313522
VTI,16/01/2021,,0
VTI,17/01/2021,,0
VTI,18/01/2021,,0
VTI,19/01/2021,196.269119,120.1186275
VTI,20/01/2021,198.746399,121.6347471
VTI,21/01/2021,198.598358,121.5441446
VTI,22/01/2021,198.272659,121.3448136
VTI,23/01/2021,,0
VTI,24/01/2021,,0
VTI,25/01/2021,198.835236,121.6891162
VTI,26/01/2021,198.114746,121.2481693
VTI,27/01/2021,193.357544,118.336715
VTI,28/01/2021,194.877472,119.2669258
VTI,29/01/2021,191.462585,117.1769815
VTI,30/01/2021,,0
VTI,31/01/2021,,0
VTI,01/02/2021,194.729431,119.1763233
VTI,02/02/2021,197.522552,120.8857408
VTI,03/02/2021,197.818665,121.0669648
VTI,04/02/2021,200.325562,122.6012104
VTI,05/02/2021,201.450699,123.2898053
VTI,06/02/2021,,0
VTI,07/02/2021,,0
VTI,08/02/2021,203.256882,124.395207
VTI,09/02/2021,203.335831,124.4435246
VTI,10/02/2021,203.246994,124.3891555
VTI,11/02/2021,203.730606,124.6851307
VTI,12/02/2021,204.786697,125.3314688
VTI,13/02/2021,,0
VTI,14/02/2021,,0
VTI,15/02/2021,,0
VTI,16/02/2021,204.421509,125.1079702
VTI,17/02/2021,203.997116,124.8482375
VTI,18/02/2021,202.822601,124.1294228
VTI,19/02/2021,203.286484,124.4133237
VTI,20/02/2021,,0
VTI,21/02/2021,,0
VTI,22/02/2021,201.35202,123.2294128
VTI,23/02/2021,201.322388,123.2112777
VTI,24/02/2021,203.582581,124.594538
VTI,25/02/2021,198.262802,121.338781
VTI,26/02/2021,197.473221,120.8555497
VTI,27/02/2021,,0
VTI,28/02/2021,,0
VTI,01/03/2021,202.546249,123.9602926
VTI,02/03/2021,200.641403,122.7945082
VTI,03/03/2021,197.749573,121.0246798
VTI,04/03/2021,194.62088,119.109889
VTI,05/03/2021,198.134491,121.2602534
VTI,06/03/2021,,0
VTI,07/03/2021,,0
VTI,08/03/2021,197.167252,120.6682937
VTI,09/03/2021,200.226883,122.5408179
VTI,10/03/2021,201.657974,123.4166596
VTI,11/03/2021,204.293213,125.0294517
VTI,12/03/2021,204.697845,125.2770905
VTI,13/03/2021,,0
VTI,14/03/2021,,0
VTI,15/03/2021,206.128967,126.1529512
VTI,16/03/2021,205.299896,125.6455516
VTI,17/03/2021,206.079605,126.1227412
VTI,18/03/2021,202.329102,123.8273965
VTI,19/03/2021,202.585724,123.9844517
VTI,20/03/2021,,0
VTI,21/03/2021,,0
VTI,22/03/2021,203.681259,124.6549299
VTI,23/03/2021,201.361893,123.2354551
VTI,24/03/2021,199.693909,122.2146326
VTI,25/03/2021,201.171356,123.1188446
VTI,26/03/2021,204.459045,125.1309426
VTI,27/03/2021,,0
VTI,28/03/2021,,0
VTI,29/03/2021,203.498474,124.5430637
VTI,30/03/2021,203.439072,124.5067091
VTI,31/03/2021,204.67691,125.2642781
VTI,01/04/2021,207.241653,126.833926
VTI,02/04/2021,,0
VTI,03/04/2021,,0
VTI,04/04/2021,,0
VTI,05/04/2021,209.657898,128.3126916
VTI,06/04/2021,209.737122,128.3611775
VTI,07/04/2021,209.558853,128.2520751
VTI,08/04/2021,210.776901,128.9975324
VTI,09/04/2021,212.054337,129.7793358
VTI,10/04/2021,,0
VTI,11/04/2021,,0
VTI,12/04/2021,212.113754,129.8156996
VTI,13/04/2021,212.707901,130.1793234
VTI,14/04/2021,212.23259,129.8884284
VTI,15/04/2021,214.490372,131.2702132
VTI,16/04/2021,215.035004,131.6035333
VTI,17/04/2021,,0
VTI,18/04/2021,,0
VTI,19/04/2021,213.62883,130.742941
VTI,20/04/2021,211.668121,129.5429678
VTI,21/04/2021,214.193298,131.088401
VTI,22/04/2021,212.519745,130.0641701
VTI,23/04/2021,215.094437,131.6399069
VTI,24/04/2021,,0
VTI,25/04/2021,,0
VTI,26/04/2021,215.87674,132.118684
VTI,27/04/2021,215.77771,132.0580766
VTI,28/04/2021,215.748001,132.0398944
VTI,29/04/2021,216.569931,132.5429237
VTI,30/04/2021,214.985519,131.573248
VTI,01/05/2021,,0
VTI,02/05/2021,,0
VTI,03/05/2021,215.361786,131.8035271
VTI,04/05/2021,213.747681,130.815679
VTI,05/05/2021,213.708054,130.7914269
VTI,06/05/2021,214.797363,131.4580947
VTI,07/05/2021,216.619431,132.5732182
VTI,08/05/2021,,0
VTI,09/05/2021,,0
VTI,10/05/2021,214.074448,131.0156636
VTI,11/05/2021,212.35141,129.9611474
VTI,12/05/2021,207.568451,127.0339296
VTI,13/05/2021,209.855942,128.4338965
VTI,14/05/2021,213.440674,130.6277877
VTI,15/05/2021,,0
VTI,16/05/2021,,0
VTI,17/05/2021,212.985184,130.3490233
VTI,18/05/2021,211.321533,129.3308526
VTI,19/05/2021,210.707581,128.9551079
VTI,20/05/2021,212.995087,130.3550841
VTI,21/05/2021,212.876251,130.2823553
VTI,22/05/2021,,0
VTI,23/05/2021,,0
VTI,24/05/2021,215.025101,131.5974726
VTI,25/05/2021,214.430954,131.2338488
VTI,26/05/2021,215.203354,131.7065651
VTI,27/05/2021,215.599457,131.9489841
VTI,28/05/2021,215.965851,132.1732208
VTI,29/05/2021,,0
VTI,30/05/2021,,0
VTI,31/05/2021,,0
VTI,01/06/2021,216.054993,132.2277766
VTI,02/06/2021,216.342163,132.4035274
VTI,03/06/2021,215.381607,131.8156577
VTI,04/06/2021,217.253189,132.9610843
VTI,05/06/2021,,0
VTI,06/06/2021,,0
VTI,07/06/2021,217.431442,133.0701769
VTI,08/06/2021,217.87706,133.3428995
VTI,09/06/2021,217.263092,132.967145
VTI,10/06/2021,218.223633,133.5550055
VTI,11/06/2021,218.867325,133.9489514
VTI,12/06/2021,,0
VTI,13/06/2021,,0
VTI,14/06/2021,219.20401,134.1550059
VTI,15/06/2021,218.629654,133.8034944
VTI,16/06/2021,217.540359,133.1368351
VTI,17/06/2021,217.332413,133.0095701
VTI,18/06/2021,214.638916,131.3611235
VTI,19/06/2021,,0
VTI,20/06/2021,,0
VTI,21/06/2021,217.599792,133.1732087
VTI,22/06/2021,218.837616,133.9307692
VTI,23/06/2021,218.748474,133.8762134
VTI,24/06/2021,220.233475,134.7850486
VTI,25/06/2021,221.057907,135.289609
VTI,26/06/2021,,0
VTI,27/06/2021,,0
VTI,28/06/2021,221.306229,135.4415845
VTI,29/06/2021,221.316147,135.4476545
VTI,30/06/2021,221.326096,135.4537433
VTI,01/07/2021,222.527985,136.1893112
VTI,02/07/2021,223.759674,136.943117
VTI,03/07/2021,,0
VTI,04/07/2021,,0
VTI,05/07/2021,,0
VTI,06/07/2021,223.272949,136.6452365
VTI,07/07/2021,223.570938,136.8276087
VTI,08/07/2021,221.68367,135.6725821
VTI,09/07/2021,224.365585,137.3139404
VTI,10/07/2021,,0
VTI,11/07/2021,,0
VTI,12/07/2021,224.991348,137.6969135
VTI,13/07/2021,223.739807,136.9309582
VTI,14/07/2021,223.431885,136.7425069
VTI,15/07/2021,222.647171,136.2622542
VTI,16/07/2021,220.898972,135.1923393
VTI,17/07/2021,,0
VTI,18/07/2021,,0
VTI,19/07/2021,217.760162,133.2713567
VTI,20/07/2021,221.524765,135.5753307
VTI,21/07/2021,223.511353,136.7911421
VTI,22/07/2021,223.700073,136.9066406
VTI,23/07/2021,225.934982,138.2744268
VTI,24/07/2021,,0
VTI,25/07/2021,,0
VTI,26/07/2021,226.391907,138.5540694
VTI,27/07/2021,225.170151,137.8063427
VTI,28/07/2021,225.517792,138.0191024
VTI,29/07/2021,226.511093,138.6270124
VTI,30/07/2021,225.170151,137.8063427
VTI,31/07/2021,,0
VTI,01/08/2021,,0
VTI,02/08/2021,224.85228,137.6118026
VTI,03/08/2021,226.461441,138.5966249
VTI,04/08/2021,225.448257,137.9765463
VTI,05/08/2021,227.057404,138.9613601
VTI,06/08/2021,227.335526,139.1315735
VTI,07/08/2021,,0
VTI,08/08/2021,,0
VTI,09/08/2021,227.246124,139.0768586
VTI,10/08/2021,227.395111,139.1680401
VTI,11/08/2021,227.842117,139.4416122
VTI,12/08/2021,228.477814,139.830665
VTI,13/08/2021,228.606949,139.9096968
VTI,14/08/2021,,0
VTI,15/08/2021,,0
VTI,16/08/2021,228.69635,139.9644111
VTI,17/08/2021,226.997818,138.9248929
VTI,18/08/2021,224.733093,137.538859
VTI,19/08/2021,224.56424,137.4355193
VTI,20/08/2021,226.580627,138.6695679
VTI,21/08/2021,,0
VTI,22/08/2021,,0
VTI,23/08/2021,228.775818,140.0130463
VTI,24/08/2021,229.590317,140.5115277
VTI,25/08/2021,230.24588,140.9127387
VTI,26/08/2021,228.706284,139.9704908
VTI,27/08/2021,231.169647,141.4780932
VTI,28/08/2021,,0
VTI,29/08/2021,,0
VTI,30/08/2021,232.043747,142.013051
VTI,31/08/2021,231.606705,141.745577
VTI,01/09/2021,232.013947,141.9948131
VTI,02/09/2021,232.798645,142.4750559
VTI,03/09/2021,232.719193,142.4264305
VTI,04/09/2021,,0
VTI,05/09/2021,,0
VTI,06/09/2021,,0
VTI,07/09/2021,231.715958,141.8124409
VTI,08/09/2021,231.169647,141.4780932
VTI,09/09/2021,230.365082,140.9856915
VTI,10/09/2021,228.537415,139.8671414
VTI,11/09/2021,,0
VTI,12/09/2021,,0
VTI,13/09/2021,229.05394,140.1832597
VTI,14/09/2021,227.673248,139.3382627
VTI,15/09/2021,229.550583,140.4872101
VTI,16/09/2021,229.34198,140.359543
VTI,17/09/2021,227.504395,139.234923
VTI,18/09/2021,,0
VTI,19/09/2021,,0
VTI,20/09/2021,223.561005,136.8215296
VTI,21/09/2021,223.541138,136.8093708
VTI,22/09/2021,225.795929,138.189325
VTI,23/09/2021,228.547348,139.8732205
VTI,24/09/2021,228.820374,140.040315
VTI,25/09/2021,,0
VTI,26/09/2021,,0
VTI,27/09/2021,228.322159,139.7354026
VTI,28/09/2021,223.539291,136.8082404
VTI,29/09/2021,223.688766,136.8997206
VTI,30/09/2021,221.267426,135.4178367
VTI,01/10/2021,224.316498,137.2838987
VTI,02/10/2021,,0
VTI,03/10/2021,,0
VTI,04/10/2021,220.938599,135.2165914
VTI,05/10/2021,223.001221,136.4789363
VTI,06/10/2021,223.927887,137.046065
VTI,07/10/2021,226.080185,138.3632925
VTI,08/10/2021,225.58197,138.05838
VTI,09/10/2021,,0
VTI,10/10/2021,,0
VTI,11/10/2021,223.957779,137.0643592
VTI,12/10/2021,223.79837,136.9667993
VTI,13/10/2021,224.814713,137.5888112
VTI,14/10/2021,228.551331,139.8756581
VTI,15/10/2021,229.906479,140.705022
VTI,16/10/2021,,0
VTI,17/10/2021,,0
VTI,18/10/2021,230.743484,141.2172772
VTI,19/10/2021,232.427444,142.2478773
VTI,20/10/2021,233.334198,142.8028196
VTI,21/10/2021,233.971924,143.1931142
VTI,22/10/2021,233.523529,142.9186921
VTI,23/10/2021,,0
VTI,24/10/2021,,0
VTI,25/10/2021,234.958389,143.7968405
VTI,26/10/2021,234.868713,143.7419579
VTI,27/10/2021,233.264465,142.7601424
VTI,28/10/2021,235.755539,144.2847041
VTI,29/10/2021,236.064423,144.4737441
VTI,30/10/2021,,0
VTI,31/10/2021,,0
VTI,01/11/2021,237.240204,145.1933337
VTI,02/11/2021,237.97757,145.6446089
VTI,03/11/2021,239.661545,146.6752181
VTI,04/11/2021,240.568283,147.2301507
VTI,05/11/2021,241.49498,147.7972983
VTI,06/11/2021,,0
VTI,07/11/2021,,0
VTI,08/11/2021,241.893539,148.0412204
VTI,09/11/2021,241.196045,147.6143472
VTI,10/11/2021,238.824524,146.162953
VTI,11/11/2021,239.11351,146.3398153
VTI,12/11/2021,240.887146,147.425298
VTI,13/11/2021,,0
VTI,14/11/2021,,0
VTI,15/11/2021,240.887146,147.425298
VTI,16/11/2021,241.923431,148.0595146
VTI,17/11/2021,240.927002,147.4496902
VTI,18/11/2021,241.305649,147.6814259
VTI,19/11/2021,240.618103,147.260641
VTI,20/11/2021,,0
VTI,21/11/2021,,0
VTI,22/11/2021,239.462265,146.5532568
VTI,23/11/2021,239.541962,146.6020321
VTI,24/11/2021,240.349091,147.096003
VTI,25/11/2021,,0
VTI,26/11/2021,235.14772,143.9127129
VTI,27/11/2021,,0
VTI,28/11/2021,,0
VTI,29/11/2021,237.359787,145.2665196
VTI,30/11/2021,232.616776,142.3637503
VTI,01/12/2021,229.338516,140.357423
VTI,02/12/2021,233.065155,142.6381627
VTI,03/12/2021,230.364838,140.9855422
VTI,04/12/2021,,0
VTI,05/12/2021,,0
VTI,06/12/2021,233.324249,142.7967308
VTI,07/12/2021,238.31636,145.8519517
VTI,08/12/2021,239.342682,146.4800708
VTI,09/12/2021,237.060852,145.0835685
VTI,10/12/2021,238.675079,146.0714912
VTI,11/12/2021,,0
VTI,12/12/2021,,0
VTI,13/12/2021,236.502853,144.7420676
VTI,14/12/2021,234.729218,143.6565856
VTI,15/12/2021,238.346252,145.8702459
VTI,16/12/2021,235.675827,144.2359196
VTI,17/12/2021,234.59967,143.5773009
VTI,18/12/2021,,0
VTI,19/12/2021,,0
VTI,20/12/2021,231.301483,141.5587781
VTI,21/12/2021,235.835236,144.3334794
VTI,22/12/2021,238.166901,145.7604813
VTI,23/12/2021,239.811005,146.7666891
VTI,24/12/2021,,0
VTI,25/12/2021,,0
VTI,26/12/2021,,0
VTI,27/12/2021,242.960007,148.6939092
VTI,28/12/2021,242.460007,148.3879043
VTI,29/12/2021,242.600006,148.4735851
VTI,30/12/2021,242.210007,148.2349019
VTI,31/12/2021,288195906,176378723.5